Aquila Tax-Free Fund of Colorado Class Y ,(COTYX),+0.74%,Year-to-Date,Muni single state interm,Style or Category,Average,Morningstar Risk Rating™
Aquila Tax-Free Trust of Arizona Class A ,(AZTFX),+1.01%,Year-to-Date,Muni single state interm,Style or Category,Average,Morningstar Risk Rating™
Aquila Tax-Free Trust of Arizona Class C ,(AZTCX),+1.10%,Year-to-Date,Muni single state interm,Style or Category,Average,Morningstar Risk Rating™
Aquila Tax-Free Trust of Arizona Class Y ,(AZTYX),+1.10%,Year-to-Date,Muni single state interm,Style or Category,Average,Morningstar Risk Rating™
The Arbitrage Credit Opportunities Fund Class A ,(AGCAX),+2.73%,Year-to-Date,Long-short credit,Style or Category,Low,Morningstar Risk Rating™
Arbitrage Credit Opportunities Fund Class C ,(ARCCX),+2.75%,Year-to-Date,Long-short credit,Style or Category,Low,Morningstar Risk Rating™
Arbitrage Credit Opportunities Fund Class I ,(ACFIX),+2.73%,Year-to-Date,Long-short credit,Style or Category,Low,Morningstar Risk Rating™
Arbitrage Credit Opportunities Fund Class R ,(ARCFX),+2.73%,Year-to-Date,Long-short credit,Style or Category,Low,Morningstar Risk Rating™
The Arbitrage Event-Driven Fund Class A ,(AGEAX),+4.60%,Year-to-Date,Market neutral,Style or Category,Average,Morningstar Risk Rating™
The Arbitrage Event-Driven Fund Class C ,(AEFCX),+4.05%,Year-to-Date,Market neutral,Style or Category,Average,Morningstar Risk Rating™
The Arbitrage Event-Driven Fund Class I ,(AEDNX),+4.69%,Year-to-Date,Market neutral,Style or Category,Average,Morningstar Risk Rating™
The Arbitrage Event-Driven Fund ClassR ,(AEDFX),+4.48%,Year-to-Date,Market neutral,Style or Category,Average,Morningstar Risk Rating™
The Arbitrage Fund Class A ,(ARGAX),+2.55%,Year-to-Date,Market neutral,Style or Category,Low,Morningstar Risk Rating™
The Arbitrage Fund Class C ,(ARBCX),+2.06%,Year-to-Date,Market neutral,Style or Category,Low,Morningstar Risk Rating™
The Arbitrage Fund Class Institutional ,(ARBNX),+2.80%,Year-to-Date,Market neutral,Style or Category,Below Average,Morningstar Risk Rating™
The Arbitrage Fund Class R ,(ARBFX),+2.63%,Year-to-Date,Market neutral,Style or Category,Below Average,Morningstar Risk Rating™
The Arbitrage Tactical Equity Fund Class A ,(ATQAX),+3.60%,Year-to-Date,Market neutral,Style or Category,--,Morningstar Risk Rating™
The Arbitrage Tactical Equity Fund Class C ,(ATQCX),+3.60%,Year-to-Date,Market neutral,Style or Category,--,Morningstar Risk Rating™
The Arbitrage Tactical Equity Fund Class I ,(ATQIX),+3.60%,Year-to-Date,Market neutral,Style or Category,--,Morningstar Risk Rating™
The Arbitrage Tactical Equity Fund Class R ,(ATQFX),+3.60%,Year-to-Date,Market neutral,Style or Category,--,Morningstar Risk Rating™
Archer Balanced Fund ,(ARCHX),+5.79%,Year-to-Date,Allocation--70% to 85% equity,Style or Category,Low,Morningstar Risk Rating™
Archer Income Fund ,(ARINX),+4.01%,Year-to-Date,Long-term bond,Style or Category,Low,Morningstar Risk Rating™
Archer Stock Fund ,(ARSKX),-2.10%,Year-to-Date,Mid-cap growth,Style or Category,Average,Morningstar Risk Rating™
Ariel Appreciation Fund Institutional Class ,(CAAIX),+8.40%,Year-to-Date,Mid-cap blend,Style or Category,High,Morningstar Risk Rating™
Ariel Appreciation Fund Investor Class ,(CAAPX),+8.16%,Year-to-Date,Mid-cap blend,Style or Category,High,Morningstar Risk Rating™
Ariel Discovery Fund Institutional Class ,(ADYIX),+11.70%,Year-to-Date,Small blend,Style or Category,High,Morningstar Risk Rating™
Ariel Discovery Fund Investor Class ,(ARDFX),+11.36%,Year-to-Date,Small blend,Style or Category,Above Average,Morningstar Risk Rating™
Ariel Focus Fund Institutional Class ,(AFOYX),+12.69%,Year-to-Date,Large value,Style or Category,High,Morningstar Risk Rating™
Ariel Focus Fund Investor Class ,(ARFFX),+12.45%,Year-to-Date,Large value,Style or Category,High,Morningstar Risk Rating™
Ariel Fund Institutional Class ,(ARAIX),+7.65%,Year-to-Date,Mid-cap blend,Style or Category,High,Morningstar Risk Rating™
Ariel Fund Investor Class ,(ARGFX),+7.42%,Year-to-Date,Mid-cap blend,Style or Category,High,Morningstar Risk Rating™
Ariel Global Fund Class I ,(AGLYX),+8.65%,Year-to-Date,World stock,Style or Category,Below Average,Morningstar Risk Rating™
Ariel Global Fund Investor Class ,(AGLOX),+8.40%,Year-to-Date,World stock,Style or Category,Below Average,Morningstar Risk Rating™
Ariel International Fund Class I ,(AINIX),+7.29%,Year-to-Date,Foreign large value,Style or Category,Low,Morningstar Risk Rating™
Ariel International Fund Investor Class ,(AINTX),+7.09%,Year-to-Date,Foreign large value,Style or Category,Low,Morningstar Risk Rating™
Arrow Alternative Solutions Fund Class A ,(ASFFX),+7.63%,Year-to-Date,Nontraditional bond,Style or Category,Above Average,Morningstar Risk Rating™
Arrow Alternative Solutions Fund Class C ,(ASFTX),+7.20%,Year-to-Date,Nontraditional bond,Style or Category,Above Average,Morningstar Risk Rating™
Arrow Alternative Solutions Fund Institutional Class ,(ASFNX),+7.68%,Year-to-Date,Nontraditional bond,Style or Category,Above Average,Morningstar Risk Rating™
Arrow Commodity Strategy Fund Class A Shares ,(CSFFX),+8.32%,Year-to-Date,Commodities broad basket,Style or Category,Below Average,Morningstar Risk Rating™
Arrow Commodity Strategy Fund Class C Shares ,(CSFTX),+7.80%,Year-to-Date,Commodities broad basket,Style or Category,Below Average,Morningstar Risk Rating™
Arrow Commodity Strategy Fund Institutional Class ,(CSFNX),+8.70%,Year-to-Date,Commodities broad basket,Style or Category,Below Average,Morningstar Risk Rating™
Arrow DWA Balanced Fund Class A ,(DWAFX),+4.40%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Average,Morningstar Risk Rating™
Arrow DWA Balanced Fund Class C ,(DWATX),+3.85%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Average,Morningstar Risk Rating™
Arrow DWA Balanced Fund Institutional Class ,(DWANX),+4.62%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Above Average,Morningstar Risk Rating™
Arrow DWA Tactical Fund Class A ,(DWTFX),+4.94%,Year-to-Date,Tactical allocation,Style or Category,Above Average,Morningstar Risk Rating™
Arrow DWA Tactical Fund Class C ,(DWTTX),+4.43%,Year-to-Date,Tactical allocation,Style or Category,Above Average,Morningstar Risk Rating™
Arrow DWA Tactical Fund Institutional Class ,(DWTNX),+5.13%,Year-to-Date,Tactical allocation,Style or Category,Above Average,Morningstar Risk Rating™
Arrow Managed Futures Strategy Fund Class A ,(MFTFX),+7.22%,Year-to-Date,Managed futures,Style or Category,Above Average,Morningstar Risk Rating™
Arrow Managed Futures Strategy Fund Class C ,(MFTTX),+6.75%,Year-to-Date,Managed futures,Style or Category,Above Average,Morningstar Risk Rating™
Arrow Managed Futures Strategy Fund Institutional Class ,(MFTNX),+7.39%,Year-to-Date,Managed futures,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Developing World Fund Advisor Shares ,(APDYX),+21.96%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
Artisan Developing World Fund Institutional Shares ,(APHYX),+22.07%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
Artisan Developing World Fund Investor Shares ,(ARTYX),+21.75%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
Artisan Emerging Markets Fund Institutional Class ,(APHEX),+23.58%,Year-to-Date,Diversified emerging mkts,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Emerging Markets Fund Investor Class ,(ARTZX),+23.59%,Year-to-Date,Diversified emerging mkts,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Global Equity Fund Institutional Shares ,(APHHX),+3.93%,Year-to-Date,World stock,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Global Equity Fund Investor Class ,(ARTHX),+3.68%,Year-to-Date,World stock,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Global Opportunities Fund Advisor Class ,(APDRX),+11.72%,Year-to-Date,World stock,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Global Opportunities Fund Institutional Class ,(APHRX),+11.82%,Year-to-Date,World stock,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Global Opportunities Fund Investor Class ,(ARTRX),+11.57%,Year-to-Date,World stock,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Global Small Cap Fund Investor Shares ,(ARTWX),-8.04%,Year-to-Date,World stock,Style or Category,High,Morningstar Risk Rating™
Artisan Global Value Fund Advisor Class ,(APDGX),+8.30%,Year-to-Date,World stock,Style or Category,Below Average,Morningstar Risk Rating™
Artisan Global Value Fund Institutional Class ,(APHGX),+8.43%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Artisan Global Value Fund Investor Class ,(ARTGX),+8.29%,Year-to-Date,World stock,Style or Category,Below Average,Morningstar Risk Rating™
Artisan High Income Fund Advisor Shares ,(APDFX),+6.73%,Year-to-Date,High yield bond,Style or Category,--,Morningstar Risk Rating™
Artisan High Income Fund Investor Shares ,(ARTFX),+6.73%,Year-to-Date,High yield bond,Style or Category,--,Morningstar Risk Rating™
Artisan International Fund Advisor Class ,(APDIX),-0.45%,Year-to-Date,Foreign large growth,Style or Category,Above Average,Morningstar Risk Rating™
Artisan International Fund Institutional Class ,(APHIX),-0.38%,Year-to-Date,Foreign large growth,Style or Category,Above Average,Morningstar Risk Rating™
Artisan International Fund Investor Class ,(ARTIX),-0.56%,Year-to-Date,Foreign large growth,Style or Category,Above Average,Morningstar Risk Rating™
Artisan International Small Cap Fund Institutional Share ,(APHJX),--,Year-to-Date,Foreign small/mid growth,Style or Category,Above Average,Morningstar Risk Rating™
Artisan International Small Cap Fund Investor Share ,(ARTJX),-3.03%,Year-to-Date,Foreign small/mid growth,Style or Category,Above Average,Morningstar Risk Rating™
Artisan International Value Fund Advisor Class ,(APDKX),+7.19%,Year-to-Date,Foreign large blend,Style or Category,Low,Morningstar Risk Rating™
Artisan International Value Fund Institutional Class ,(APHKX),+7.26%,Year-to-Date,Foreign large blend,Style or Category,Low,Morningstar Risk Rating™
Artisan International Value Fund Investor Class ,(ARTKX),+7.10%,Year-to-Date,Foreign large blend,Style or Category,Low,Morningstar Risk Rating™
Artisan Mid Cap Fund Advisor Class ,(APDMX),+3.02%,Year-to-Date,Mid-cap growth,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Mid Cap Fund Institutional Class ,(APHMX),+3.12%,Year-to-Date,Mid-cap growth,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Mid Cap Fund Investor Class ,(ARTMX),+2.95%,Year-to-Date,Mid-cap growth,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Mid Cap Value Fund Advisor Class ,(APDQX),+13.58%,Year-to-Date,Mid-cap value,Style or Category,Below Average,Morningstar Risk Rating™
Artisan Mid Cap Value Fund Institutional Class ,(APHQX),+13.68%,Year-to-Date,Mid-cap value,Style or Category,Average,Morningstar Risk Rating™
Artisan Mid Cap Value Fund Investor Class ,(ARTQX),+13.49%,Year-to-Date,Mid-cap value,Style or Category,Below Average,Morningstar Risk Rating™
Artisan Small Cap Fund Institutional Shares ,(APHSX),+12.00%,Year-to-Date,Small growth,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Small Cap Fund Investor Shares ,(ARTSX),+11.82%,Year-to-Date,Small growth,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Value Fund Advisor Class ,(APDLX),+20.15%,Year-to-Date,Large value,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Value Fund Institutional Class ,(APHLX),+20.19%,Year-to-Date,Large value,Style or Category,Above Average,Morningstar Risk Rating™
Artisan Value Fund Investor Class ,(ARTLX),+20.17%,Year-to-Date,Large value,Style or Category,Above Average,Morningstar Risk Rating™
Ashmore Emerging Markets Corporate Debt Fund Class A ,(ECDAX),+8.47%,Year-to-Date,Emerging markets bond,Style or Category,High,Morningstar Risk Rating™
Ashmore Emerging Markets Corporate Debt Fund Class C ,(ECDCX),+8.33%,Year-to-Date,Emerging markets bond,Style or Category,High,Morningstar Risk Rating™
Ashmore Emerging Markets Corporate Debt Fund Institutional Class ,(EMCIX),+8.40%,Year-to-Date,Emerging markets bond,Style or Category,High,Morningstar Risk Rating™
Ashmore Emerging Markets Equity Opportunities Fund Class A ,(AEOAX),+12.67%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
Ashmore Emerging Markets Equity Opportunities Fund Class C ,(AEOCX),+12.15%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
Ashmore Emerging Markets Equity Opportunities Fund Institutional Class ,(AEOIX),+12.88%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
Ashmore Emerging Markets Frontier Equity Fund Class A ,(EFEAX),+9.34%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
Ashmore Emerging Markets Frontier Equity Fund Class C ,(EFECX),+9.19%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
Ashmore Emerging Markets Frontier Equity Fund Institutional Class ,(EFEIX),+9.55%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
Ashmore Emerging Markets Hard Currency Debt Fund A Class ,(ESDAX),+10.10%,Year-to-Date,Emerging markets bond,Style or Category,Average,Morningstar Risk Rating™
Ashmore Emerging Markets Hard Currency Debt Fund C Class ,(ESDCX),+10.03%,Year-to-Date,Emerging markets bond,Style or Category,Average,Morningstar Risk Rating™
Ashmore Emerging Markets Hard Currency Debt Fund Institutional Class ,(ESDIX),+10.04%,Year-to-Date,Emerging markets bond,Style or Category,Average,Morningstar Risk Rating™
Ashmore Emerging Markets Local Currency Bond Fund Class A ,(ELBAX),+14.93%,Year-to-Date,Emerging-markets local-currency bond,Style or Category,High,Morningstar Risk Rating™
Ashmore Emerging Markets Local Currency Bond Fund Class C ,(ELBCX),+14.79%,Year-to-Date,Emerging-markets local-currency bond,Style or Category,High,Morningstar Risk Rating™
Ashmore Emerging Markets Local Currency Bond Fund Institutional ,(ELBIX),+14.88%,Year-to-Date,Emerging-markets local-currency bond,Style or Category,High,Morningstar Risk Rating™
Ashmore Emerging Markets Short Duration Fund Class A ,(ESFAX),+10.74%,Year-to-Date,Emerging markets bond,Style or Category,--,Morningstar Risk Rating™
Ashmore Emerging Markets Short Duration Fund Institutional Class ,(ESFIX),+10.71%,Year-to-Date,Emerging markets bond,Style or Category,--,Morningstar Risk Rating™
Ashmore Emerging Markets Small Cap Equity Fund Class A ,(ESSAX),+11.48%,Year-to-Date,Diversified emerging mkts,Style or Category,Above Average,Morningstar Risk Rating™
Ashmore Emerging Markets Small Cap Equity Fund Class C ,(ESSCX),+11.07%,Year-to-Date,Diversified emerging mkts,Style or Category,Above Average,Morningstar Risk Rating™
Ashmore Emerging Markets Small Cap Equity Fund Institutional Class ,(ESCIX),+11.70%,Year-to-Date,Diversified emerging mkts,Style or Category,Above Average,Morningstar Risk Rating™
Ashmore Emerging Markets Total Return Fund A Class ,(EMKAX),+14.08%,Year-to-Date,Emerging markets bond,Style or Category,High,Morningstar Risk Rating™
Ashmore Emerging Markets Total Return Fund C Class ,(EMKCX),+14.10%,Year-to-Date,Emerging markets bond,Style or Category,High,Morningstar Risk Rating™
Ashmore Emerging Markets Total Return Fund Institutional Class ,(EMKIX),+14.01%,Year-to-Date,Emerging markets bond,Style or Category,High,Morningstar Risk Rating™
Ashmore Emerging Markets Value Fund Class A ,(EMEAX),+18.29%,Year-to-Date,Diversified emerging mkts,Style or Category,High,Morningstar Risk Rating™
Ashmore Emerging Markets Value Fund Institutional Class ,(EMFIX),+18.55%,Year-to-Date,Diversified emerging mkts,Style or Category,High,Morningstar Risk Rating™
Aspiration Flagship Fund ,(ASPFX),+2.16%,Year-to-Date,Multialternative,Style or Category,--,Morningstar Risk Rating™
Aspiration Redwood Fund ,(REDWX),+12.20%,Year-to-Date,Large blend,Style or Category,--,Morningstar Risk Rating™
Aspiriant Defensive Allocation Fund ,(RMDFX),+1.30%,Year-to-Date,Multialternative,Style or Category,--,Morningstar Risk Rating™
Aspiriant Risk-Managed Global Equity Fund Advisor Shares ,(RMEAX),+6.97%,Year-to-Date,World stock,Style or Category,Low,Morningstar Risk Rating™
Aspiriant Risk-Managed Municipal Bond Fund ,(RMMBX),+2.67%,Year-to-Date,High yield muni,Style or Category,--,Morningstar Risk Rating™
Asset Management Fund Large Cap Equity Fund Class AMF ,(IICAX),+7.50%,Year-to-Date,Large blend,Style or Category,Low,Morningstar Risk Rating™
Asset Management Fund Large Cap Equity Fund Class H ,(IICHX),+7.50%,Year-to-Date,Large blend,Style or Category,Low,Morningstar Risk Rating™
Asset Management Fund Ultra Short Mortgage Fund ,(ASARX),-1.10%,Year-to-Date,Ultrashort bond,Style or Category,Above Average,Morningstar Risk Rating™
